model_rank,model_id,model_status,exclusion_reason,variable_1,test_type_1,test_statistic_1,p_value_1,variable_2,test_type_2,test_statistic_2,p_value_2,variable_3,test_type_3,test_statistic_3,p_value_3,variable_4,test_type_4,test_statistic_4,p_value_4,r_squared,adjusted_r_squared,RMSE,MAE,spearman,f_statistics,f_p_value,aic,aicc,bic,vif,max_vif,mean_vif,condition_number,max_cooks_distance,sign_check,sign_failures,n_observations,n_original_variables,n_parameters,price_included,demand_supply_included,market_speed_included,family_coverage,families_included,sign_rank,vif_rank
6220,415,VALID,,MEDIAN_SALE_PRICE,t,-1.4170846860227502,0.16038990226316113,NEW_LISTINGS_MOM,t,0.1634154890540016,0.870608640128984,AVG_SALE_TO_LIST_MOM,t,-0.37215271716728116,0.7107755927029314,,,,,0.028200775982605952,-0.008702992018054578,16.221136059801772,13.06497531433078,0.12604809954182009,0.764170639217685,0.5175061439533235,706.0721009395033,706.5849214523239,715.7474633706897,1.2893908004392676,1.2893908004392676,1.193499326584908,83229118.85116954,1.024565625738613,FAIL,AVG_SALE_TO_LIST_MOM,83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
6221,2938,VALID,,MEDIAN_LIST_PRICE_YOY,t,1.4338015020419492,0.15557519465161507,NEW_LISTINGS_MOM,t,0.7976729438160836,0.4274514661802349,OFF_MARKET_IN_TWO_WEEKS_MOM,t,-0.5440187541965361,0.5879606965359082,,,,,0.028180849116193896,-0.008723675600912584,16.22130236717594,13.39479376684102,0.04002793697545969,0.7636150128531806,0.5178207743020442,706.0738028475873,706.5866233604079,715.7491652787737,1.1776217829316156,1.1776217829316156,1.1211349696743151,15.158248950530767,0.3167747496109384,FAIL,OFF_MARKET_IN_TWO_WEEKS_MOM,83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
6222,2723,VALID,,MEDIAN_LIST_PRICE_YOY,t,1.352331743101563,0.18012772403148378,MEDIAN_LIST_PPSF,t,-0.7961891914917263,0.42830816821626294,OFF_MARKET_IN_TWO_WEEKS_MOM,t,-0.2718744572766749,0.7864278087231094,,,,,0.02815198890270032,-0.008753631771880599,16.22154322823193,13.308755077262392,0.09779123217535574,0.7628103358817168,0.5182766987236008,706.0762676705436,706.5890881833642,715.75163010173,1.027074364942569,1.027074364942569,1.0185265253636084,9930.332030175628,0.25386604743871344,FAIL,OFF_MARKET_IN_TWO_WEEKS_MOM,83,3,4,1,0,1,2,"price, market_speed",2,0
6223,6724,VALID,,INVENTORY,t,-1.3934530123660467,0.16739094415771327,AVG_SALE_TO_LIST_MOM,t,-0.4358631997100096,0.6641246905609366,OFF_MARKET_IN_TWO_WEEKS_MOM,t,-0.31258047665500743,0.7554230431982898,,,,,0.028144222600110402,-0.008761692997353743,16.22160804349115,13.187549213453813,0.21581694350908262,0.7625938049358189,0.5183994374100576,706.076930943537,706.5897514563576,715.7522933747234,1.0084057455043984,1.0084057455043984,1.0066759772174685,5759.633390688684,0.4803848403926586,FAIL,"AVG_SALE_TO_LIST_MOM, OFF_MARKET_IN_TWO_WEEKS_MOM",83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
6224,381,VALID,,MEDIAN_SALE_PRICE,t,-1.2833183265616472,0.20313241274310112,PENDING_SALES_YOY,t,-0.12848345414221143,0.8980929190613768,AVG_SALE_TO_LIST_MOM,t,-0.5247305530714531,0.6012399370466348,,,,,0.028075370904424024,-0.008833159314395322,16.222182648008413,13.051193196308397,0.12397949944104213,0.7606743139857862,0.5194884806708977,706.0828109192022,706.5956314320227,715.7581733503886,1.1754139280406382,1.1754139280406382,1.1179093483544877,75181569.11123969,0.3993783288110771,FAIL,"PENDING_SALES_YOY, AVG_SALE_TO_LIST_MOM",83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
6225,1739,VALID,,MEDIAN_LIST_PRICE,t,-1.5086240315539532,0.13538397322979778,MEDIAN_PPSF_MOM,t,-0.11510597382962175,0.9086531938993719,OFF_MARKET_IN_TWO_WEEKS_YOY,t,0.26341507052759217,0.7929165220825968,,,,,0.028067054445790718,-0.008841791587913317,16.2222520519613,13.06953129502824,0.10290497963260885,0.7604424809207164,0.5196201347922629,706.0835211215089,706.5963416343294,715.7588835526952,1.0378934156274016,1.0378934156274016,1.025551614849606,15367935.25578895,0.193739570914508,FAIL,MEDIAN_PPSF_MOM,83,3,4,1,0,1,2,"price, market_speed",2,0
6226,2703,VALID,,MEDIAN_LIST_PRICE_YOY,t,1.3173958595544664,0.1915140753973405,MEDIAN_LIST_PPSF,t,-0.839929202838163,0.4034828583817145,HOMES_SOLD_YOY,t,0.2546718952341151,0.7996382991155299,,,,,0.028040650599672867,-0.008869198111731924,16.222472399949204,13.286600418548588,0.10139290646249706,0.7597064626008205,0.5200382803949988,706.0857758958433,706.5985964086639,715.7611383270297,1.0302283203979217,1.0302283203979217,1.026886139326218,4813.530549874316,0.330000758041637,PASS,,83,3,4,1,1,0,2,"price, demand_supply",0,0
6227,534,VALID,,MEDIAN_SALE_PRICE,t,-1.3904769486092374,0.16828896430178436,AVG_SALE_TO_LIST_YOY,t,-0.0990938720944672,0.9213147574137881,SOLD_ABOVE_LIST_MOM,t,0.5209970144774245,0.6038262043041276,,,,,0.02803636281408839,-0.008873648724617045,16.222508182519046,13.066871744920915,0.10613913613534798,0.759586942547775,0.5201062067921034,706.0861420484183,706.5989625612389,715.7615044796047,1.0686188744331049,1.0686188744331049,1.0466754153130127,57509637.82372662,0.16719222467481834,FAIL,AVG_SALE_TO_LIST_YOY,83,3,4,1,0,1,2,"price, market_speed",2,0
6228,529,VALID,,MEDIAN_SALE_PRICE,t,-1.389412339420577,0.1686111010587323,AVG_SALE_TO_LIST_MOM,t,-0.4998084729367973,0.6185992406149678,OFF_MARKET_IN_TWO_WEEKS_MOM,t,-0.10548932313590313,0.9162549330542763,,,,,0.02800919092053733,-0.008901852462227078,16.22273493646742,13.057438768782887,0.13597107972067876,0.7588295630140927,0.5205368069247205,706.0884623364983,706.6012828493189,715.7638247676847,1.0170489776220977,1.0170489776220977,1.0114406352947105,73565445.04916747,0.3961003814055489,FAIL,"AVG_SALE_TO_LIST_MOM, OFF_MARKET_IN_TWO_WEEKS_MOM",83,3,4,1,0,1,2,"price, market_speed",2,0
6229,30,VALID,,MEDIAN_SALE_PRICE,t,0.09187631736691428,0.9270288875166623,MEDIAN_LIST_PRICE,t,-0.49442821425129446,0.6223759292819682,OFF_MARKET_IN_TWO_WEEKS_YOY,t,0.26820933879568126,0.7892372861464644,,,,,0.028007906621134504,-0.008903185532493252,16.22274565408003,13.06775867568101,0.08933832313410574,0.7587937659650567,0.5205571658577017,706.0885720050045,706.601392517825,715.7639344361909,14.202650477969158,14.202650477969158,9.744086354908701,15573160.418390322,0.36105426353123976,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,1
6230,384,VALID,,MEDIAN_SALE_PRICE,t,-1.340007005691388,0.1840846523262114,PENDING_SALES_YOY,t,0.047675651522723704,0.9620950605867346,SOLD_ABOVE_LIST_MOM,t,0.5143820452199572,0.6084209352739144,,,,,0.027943516779794342,-0.008970020557681702,16.223282984952803,13.07056632197148,0.10891127028055296,0.7569991606148504,0.5215786137072485,706.0940701771156,706.6068906899361,715.7694326083019,1.135459400250633,1.135459400250633,1.0900700133233732,19284624.651943605,0.30167176324967204,PASS,,83,3,4,1,1,1,3,"price, demand_supply, market_speed",0,0
6231,2125,VALID,,MEDIAN_LIST_PRICE,t,-1.5058985614025067,0.13608138300732556,AVG_SALE_TO_LIST_YOY,t,-0.054556670933373116,0.9566293942213465,OFF_MARKET_IN_TWO_WEEKS_YOY,t,0.25988656839566243,0.795627388459247,,,,,0.027940671570923614,-0.008972973812459095,16.223306727706273,13.06279139681058,0.10068937241807004,0.7569198674564293,0.5216237816365679,706.0943131177211,706.6071336305416,715.7696755489075,1.0442054340774427,1.0442054340774427,1.0294663639049748,56986367.073060736,0.1584177318249657,FAIL,AVG_SALE_TO_LIST_YOY,83,3,4,1,0,1,2,"price, market_speed",2,0
6232,1975,VALID,,MEDIAN_LIST_PRICE,t,-1.421551216300227,0.15909237153636407,PENDING_SALES_YOY,t,-0.052071177685827405,0.9586034217642031,OFF_MARKET_IN_TWO_WEEKS_YOY,t,0.25965013753083804,0.7958091231191748,,,,,0.027937410696983744,-0.008976358517054805,16.22333393906684,13.065044837968925,0.0952291081926663,0.7568289906943162,0.5216755517152223,706.0945915493714,706.607412062192,715.7699539805578,1.2292453250140232,1.2292453250140232,1.1627655062937552,11531819.549233222,0.23316446548373915,FAIL,PENDING_SALES_YOY,83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
6233,2624,VALID,,MEDIAN_LIST_PRICE_YOY,t,1.4482456872309104,0.15150573867501033,MEDIAN_PPSF,t,-0.5242618601108012,0.6015643264837357,NEW_LISTINGS_MOM,t,0.6393612927410891,0.5244375828641739,,,,,0.02792211479575757,-0.008992235275289584,16.22346157978671,13.282215013520888,0.08607266510698927,0.7564027198641513,0.5219184404402348,706.0958975864797,706.6087180993003,715.7712600176661,1.115775871439878,1.115775871439878,1.081877291633407,5264.952402621619,0.3189207061340494,PASS,,83,3,4,1,1,0,2,"price, demand_supply",0,0
6234,6729,VALID,,INVENTORY,t,-1.3863845117309161,0.16952985978232812,AVG_SALE_TO_LIST_YOY,t,-0.2648391684764997,0.7918231406003117,SOLD_ABOVE_LIST_MOM,t,0.5194466709236097,0.6049016407710373,,,,,0.027899867016858648,-0.009015327906551684,16.223647230507986,13.20253645316924,0.21239377786007954,0.7557827359368889,0.5222718642747106,706.0977971714267,706.6106176842472,715.7731596026131,1.0660997548809823,1.0660997548809823,1.0460305847496758,4490.140928667171,0.18506620213879038,FAIL,AVG_SALE_TO_LIST_YOY,83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
6235,4325,VALID,,MEDIAN_LIST_PPSF,t,-0.30047054283453567,0.7646075621417086,PENDING_SALES_YOY,t,-0.3801516078732495,0.7048530368360344,INVENTORY,t,-1.3168707669957789,0.19168923972845814,,,,,0.027876340488762752,-0.009039747847106927,16.223843549678254,13.087681987707814,0.16290488306329529,0.7551271476852685,0.5226457875893252,706.0998058926856,706.6126264055061,715.775168323872,1.0740745890053431,1.0740745890053431,1.049172066234519,2573.8608331627092,0.18871021944584088,FAIL,PENDING_SALES_YOY,83,3,4,1,1,0,2,"price, demand_supply",2,0
6236,2994,VALID,,MEDIAN_LIST_PRICE_YOY,t,1.3913680407159728,0.16801969366981032,INVENTORY_YOY,t,0.47572080810639045,0.6355861620725445,SOLD_ABOVE_LIST_MOM,t,0.715773346099908,0.4762416736335081,,,,,0.02783516818647469,-0.009082483654545337,16.22418710983743,13.373640050170106,0.02549523372938513,0.753979920129874,0.5233006261148649,706.1033211128864,706.616141625707,715.7786835440728,1.078448273431105,1.078448273431105,1.0522911889153808,16.460761035843486,0.18730499674518836,FAIL,INVENTORY_YOY,83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
6237,1767,VALID,,MEDIAN_LIST_PRICE,t,-1.4619041373176416,0.14773412366030558,MEDIAN_PPSF_YOY,t,0.2156130453236384,0.8298450933312863,OFF_MARKET_IN_TWO_WEEKS_MOM,t,-0.10349947126700326,0.917828863473032,,,,,0.027820896758259606,-0.00909729703573059,16.22430619533834,13.05553070068043,0.10460606194898465,0.7535822828577428,0.5235277470120511,706.1045395480825,706.617360060903,715.7799019792689,1.0164921073168205,1.0164921073168205,1.0111077670973743,18265186.61941055,0.3518966590568876,FAIL,OFF_MARKET_IN_TWO_WEEKS_MOM,83,3,4,1,0,1,2,"price, market_speed",2,0
6238,629,VALID,,MEDIAN_SALE_PRICE_MOM,t,-0.21455913310382685,0.8306639357171333,MEDIAN_LIST_PRICE_YOY,t,1.2154198470441724,0.22782581018190284,MEDIAN_LIST_PPSF,t,-0.8401971570601398,0.4033335330614505,,,,,0.027809211197623585,-0.00910942635183365,16.224403702857003,13.300111925890729,0.09752871947221133,0.7532567029422346,0.523713767649854,706.1055371993388,706.6183577121593,715.7808996305251,1.1359941225614583,1.1359941225614583,1.1005658146578603,5361.928577882687,0.8635418365687697,FAIL,MEDIAN_SALE_PRICE_MOM,83,3,4,1,0,0,1,price,2,0
6239,2760,VALID,,MEDIAN_LIST_PRICE_YOY,t,1.1170147851632763,0.26737373565059186,MEDIAN_LIST_PPSF_YOY,t,0.5140539977046852,0.6086492083381607,NEW_LISTINGS_MOM,t,0.8241546423452305,0.412333041983991,,,,,0.027792131365309225,-0.009127154785375291,16.224546220601855,13.333103089300437,0.08611466713949237,0.7527808433748392,0.5239857434278055,706.1069953633596,706.6198158761802,715.782357794546,1.4708630584693443,1.4708630584693443,1.336996361405338,14.237027307196563,0.6068699476961422,PASS,,83,3,4,1,1,0,2,"price, demand_supply",0,0
6240,1762,VALID,,MEDIAN_LIST_PRICE,t,-1.484784818160363,0.14158025213766443,MEDIAN_PPSF_YOY,t,0.2313055795357029,0.8176754534398903,AVG_SALE_TO_LIST_YOY,t,-0.08010776986134928,0.9363541297466644,,,,,0.027768047909619953,-0.009152152802673008,16.224747175939054,13.04817390563219,0.09257247963684487,0.7521098849382551,0.5243694140762638,706.1090514072658,706.6218719200864,715.7844138384522,1.058380947448947,1.058380947448947,1.0389760452989074,58345513.08187581,0.4860181657457592,FAIL,AVG_SALE_TO_LIST_YOY,83,3,4,1,0,1,2,"price, market_speed",2,0
6241,2718,VALID,,MEDIAN_LIST_PRICE_YOY,t,1.3614192060956587,0.17725163456833906,MEDIAN_LIST_PPSF,t,-0.8169407720788213,0.4164191094226716,AVG_SALE_TO_LIST_YOY,t,-0.20408241990401846,0.8388139200515812,,,,,0.027755264744685815,-0.009165421404250251,16.224853839239398,13.26293595709046,0.08087491358472994,0.7517537629913659,0.5245731422290487,706.110142706222,706.6229632190425,715.7855051374083,1.0368142545525716,1.0368142545525716,1.0247770820201587,31200.548010800958,0.1830556737494587,FAIL,AVG_SALE_TO_LIST_YOY,83,3,4,1,0,1,2,"price, market_speed",2,0
6242,6209,VALID,,PENDING_SALES_YOY,t,-0.3967199083258559,0.6926436823251153,INVENTORY,t,-1.4065739060697775,0.16347543914830656,OFF_MARKET_IN_TWO_WEEKS_MOM,t,-0.2820017526148738,0.7786796087580417,,,,,0.02774409794851207,-0.009177012255974892,16.22494701491264,13.142124053342103,0.18454643031052048,0.7514426785882622,0.524751155958713,706.1110960040144,706.6239165168349,715.7864584352008,1.025586888303249,1.025586888303249,1.0174604691834717,1403.4459352524952,0.1865500226095653,FAIL,"PENDING_SALES_YOY, OFF_MARKET_IN_TWO_WEEKS_MOM",83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
6243,1750,VALID,,MEDIAN_LIST_PRICE,t,-1.418010823009745,0.1601201909932141,MEDIAN_PPSF_YOY,t,0.22585408554000366,0.8218982025963086,PENDING_SALES_YOY,t,0.061516221290518557,0.9511034639355653,,,,,0.027735645717673507,-0.009185785457604734,16.225017539914955,13.051048836348057,0.09942931144297687,0.7512072212478236,0.5248859243933153,706.1118175549032,706.6246380677237,715.7871799860895,1.159654845032977,1.159654845032977,1.1069920511637619,12814952.381070921,0.660130624183665,PASS,,83,3,4,1,1,0,2,"price, demand_supply",0,0
6244,6725,VALID,,INVENTORY,t,-1.4038452099340393,0.1642838819019243,AVG_SALE_TO_LIST_MOM,t,-0.45629968220974526,0.6494264938893306,OFF_MARKET_IN_TWO_WEEKS_YOY,t,-0.25092071159987056,0.8025268954125668,,,,,0.027717126656918945,-0.009205007773831042,16.225172060983965,13.153177544258087,0.21328632105077053,0.7506913423140366,0.5251812914905392,706.1133984700085,706.6262189828291,715.7887609011949,1.034253479710035,1.034253479710035,1.0229607642769027,5742.655219669878,0.48586893838262396,FAIL,"AVG_SALE_TO_LIST_MOM, OFF_MARKET_IN_TWO_WEEKS_YOY",83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
6245,6743,VALID,,INVENTORY,t,-1.394264171090872,0.16714681629608089,SOLD_ABOVE_LIST_MOM,t,0.45511586912245183,0.6502741956493815,OFF_MARKET_IN_TWO_WEEKS_YOY,t,-0.23281259987170247,0.8165090544163288,,,,,0.027703882389917278,-0.009218754987680766,16.2252825688336,13.18202013095367,0.2243328555990873,0.7503224134992559,0.525392601362203,706.1145290737704,706.627349586591,715.7898915049568,1.036506837749281,1.036506837749281,1.026153984791759,1502.0424357190543,0.4754728794460687,FAIL,OFF_MARKET_IN_TWO_WEEKS_YOY,83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
6246,3,VALID,,MEDIAN_SALE_PRICE,t,0.0025324049492367663,0.9979858192912465,MEDIAN_LIST_PRICE,t,-0.4014105422597466,0.6892016645951158,MEDIAN_PPSF_YOY,t,0.21450848077146167,0.8307032950280819,,,,,0.027689151395083544,-0.009234045387381595,16.22540548079635,13.05084437606658,0.09718220270406071,0.7499120825917506,0.5256277025584646,706.1157865747384,706.628607087559,715.7911490059248,13.928724536172492,13.928724536172492,9.614205993407822,17904147.001265656,0.35850694414205264,PASS,,83,3,4,1,0,0,1,price,0,1
6247,2889,VALID,,MEDIAN_LIST_PRICE_YOY,t,1.3880429795733886,0.16902614448402759,PENDING_SALES_YOY,t,-0.5038175643918775,0.6157916991626377,NEW_LISTINGS_MOM,t,0.6855550196933459,0.49500061881833146,,,,,0.027664316754053564,-0.009259823116045673,16.225612693103116,13.306466335112717,0.05969538869503891,0.7492203434224305,0.5260242230937697,706.1179065231937,706.6307270360143,715.7932689543801,1.086200950664665,1.086200950664665,1.057552746165855,7.634334403328493,0.38378116253381195,FAIL,PENDING_SALES_YOY,83,3,4,1,1,0,2,"price, demand_supply",2,0
6248,5693,VALID,,HOMES_SOLD_YOY,t,0.2180486052014877,0.8279534947028389,INVENTORY,t,-1.32856157721423,0.18781768463896606,SOLD_ABOVE_LIST_MOM,t,0.5025031760949827,0.616711528567898,,,,,0.027622006334495852,-0.009303740260396598,16.225965711625612,13.205928956568,0.20129474077113385,0.7480419187601872,0.5267002576122722,706.1215181240843,706.6343386369049,715.7968805552707,1.0566057558041044,1.0566057558041044,1.0413715898901146,1527.9645102178652,0.44120368343815447,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
6249,169,VALID,,MEDIAN_SALE_PRICE,t,-1.4730974031265909,0.14469809319248544,MEDIAN_PPSF_YOY,t,0.34828139173744804,0.7285552659887566,INVENTORY_YOY,t,0.3898601147440556,0.6976890924670882,,,,,0.027576880694203165,-0.009350579532599212,16.226342210580803,13.016892164867599,0.15017826721485425,0.7467851979212892,0.5274219514002778,706.1253698579403,706.6381903707609,715.8007322891267,1.0478024049436025,1.0478024049436025,1.0353379915071688,12540812.576362643,0.2975347971316032,FAIL,INVENTORY_YOY,83,3,4,1,1,0,2,"price, demand_supply",2,0
6250,2806,VALID,,MEDIAN_LIST_PRICE_YOY,t,1.2233640230239804,0.22482880693217433,HOMES_SOLD_MOM,t,-0.49521265852161017,0.6218246518936394,NEW_LISTINGS_MOM,t,0.78969604441062,0.43206919732402627,,,,,0.02755883731441855,-0.009369308104021146,16.22649275034641,13.398484027868143,0.06041992375571748,0.7462827337290894,0.5277107146550153,706.1269099145253,706.6397304273459,715.8022723457117,1.219021529951145,1.219021529951145,1.187344211995191,7.688210370822182,0.3152733472321171,FAIL,HOMES_SOLD_MOM,83,3,4,1,1,0,2,"price, demand_supply",2,0
6251,6446,VALID,,NEW_LISTINGS_MOM,t,0.20490680152067278,0.8381719705740329,INVENTORY,t,-1.364120036136881,0.17640360398572358,SOLD_ABOVE_LIST_MOM,t,0.4577577594169182,0.6483830333430548,,,,,0.027553626691410704,-0.009374716598788968,16.226536223425523,13.219019678905154,0.20311132867689316,0.7461376340357841,0.5277941254011698,706.1273546515105,706.640175164331,715.8027170826969,1.0065458713492943,1.0065458713492943,1.0058043274078488,1500.8492385017694,0.17373980517010465,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
6252,4260,VALID,,MEDIAN_LIST_PPSF,t,-0.739532855478113,0.46177539920240307,HOMES_SOLD_YOY,t,0.3321091251430113,0.7406864132846263,PENDING_SALES_MOM,t,-1.3018896683756402,0.19673746426249636,,,,,0.0275514467099095,-0.00937697936439763,16.22655441133282,13.123239601356243,0.14084331549103907,0.7460769287721771,0.5278290249311307,706.1275407165386,706.6403612293592,715.802903147725,1.0148759596644763,1.0148759596644763,1.0108884629997932,3831.3250613184614,0.33902546598387634,FAIL,PENDING_SALES_MOM,83,3,4,1,1,0,2,"price, demand_supply",2,0
6253,4352,VALID,,MEDIAN_LIST_PPSF,t,-0.7674481111749917,0.4451028314571879,NEW_LISTINGS,t,1.254312732735618,0.213426954995107,SOLD_ABOVE_LIST_MOM,t,0.5667112388076652,0.5725170134147568,,,,,0.02753893918769712,-0.009389961855807982,16.226658763041943,13.238105514966453,0.12620560716370674,0.7457286409702285,0.5280292905674425,706.1286082461925,706.641428759013,715.8039706773789,1.024442657613049,1.024442657613049,1.0178005741974117,10787.799053493287,0.19356897406012954,PASS,,83,3,4,1,1,1,3,"price, demand_supply, market_speed",0,0
6254,6165,VALID,,PENDING_SALES_YOY,t,-0.4510424679516904,0.6531945855701988,NEW_LISTINGS_MOM,t,0.2407159775630307,0.8103988604014364,INVENTORY,t,-1.3824678206964,0.17072400252296974,,,,,0.027478696832557326,-0.00945249189532027,16.227161362601283,13.142874018665614,0.1763140319399118,0.7440512417574836,0.5289946200081256,706.1337497997314,706.646570312552,715.8091122309178,1.0029315041403202,1.0029315041403202,1.0022808342619984,558.86124349965,0.21119015878319977,FAIL,PENDING_SALES_YOY,83,3,4,0,1,0,1,demand_supply,2,0
6255,3064,VALID,,MEDIAN_LIST_PRICE_YOY,t,1.3348633558395868,0.1857553171374583,SOLD_ABOVE_LIST_MOM,t,0.7584293211396947,0.4504507727784095,OFF_MARKET_IN_TWO_WEEKS_MOM,t,-0.4401331143251947,0.6610425641378976,,,,,0.027435062030948587,-0.00949778371471166,16.227525396284783,13.449337468268526,0.08367854925431224,0.7428363960871418,0.5296946057887236,706.1374737359328,706.6502942487533,715.8128361671191,1.0352010468870219,1.0352010468870219,1.0245770921250117,16.43700919578156,0.2783141026257843,FAIL,OFF_MARKET_IN_TWO_WEEKS_MOM,83,3,4,1,0,1,2,"price, market_speed",2,0
6256,4318,VALID,,MEDIAN_LIST_PPSF,t,-0.6815222343432895,0.4975341860525465,PENDING_SALES_MOM,t,-1.3297578610970808,0.18742486107303272,OFF_MARKET_IN_TWO_WEEKS_MOM,t,-0.31604939745689736,0.7527985277408006,,,,,0.02742347611669338,-0.00950980960039427,16.22762205315084,13.13981823204338,0.14175685969798157,0.7425138485310994,0.5298805757242239,706.1384624875501,706.6512830003707,715.8138249187365,1.0096744892551426,1.0096744892551426,1.008549427479398,9945.384746638283,0.12780733924603013,FAIL,"PENDING_SALES_MOM, OFF_MARKET_IN_TWO_WEEKS_MOM",83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
